Card Name,Rating - Draftmancer,Rating - AF,Set,Source,Notes
Pacha - Emperor's Guide,2,C-,5,Frank Karsten,
Prince John - Opportunistic Briber,2,C-,5,Frank Karsten,
Prince Naveen - Ukulele Player,0,C-,5,Frank Karsten,
Royal Guard - Bovine Protector,2,C-,5,Frank Karsten,
Tanana - Wise Woman,2,C-,5,Frank Karsten,
The Queen - Fairest of All,2,C-,5,Frank Karsten,
Wreck‐It Ralph - Demolition Dude,2,C-,5,Frank Karsten,
Alan‐a‐Dale - Rockin' Rooster,2,C-,5,Frank Karsten,
Bad‐Anon - Villain Support Center,2,C-,5,Frank Karsten,
Dopey - Knight Apprentice,2,C-,5,Frank Karsten,
Duck for Cover!,2,C-,5,Frank Karsten,
Ever as Before,2,C-,5,Frank Karsten,
Hypnotic Deduction,2,C-,5,Frank Karsten,
Retrosphere,2,C-,5,Frank Karsten,
Merlin - Back from Bermuda,2,C-,5,Frank Karsten,
Amethyst Chromicon,2,C-,5,Frank Karsten,
Arthur - Novice Sparrow,0,D,5,Frank Karsten,
Grumpy - Skeptical Knight,0,D,5,Frank Karsten,
Nala - Mischievous Cub,0,D,5,Frank Karsten,
Little John - Camp Cook,0,D,5,Frank Karsten,
Sleepy - Sluggish Knight,0,D,5,Frank Karsten,
Try Everything,0,D,5,Frank Karsten,
Elsa's Ice Palace - Place of Solitude,0,D,5,Frank Karsten,
Break Free,0,D,5,Frank Karsten,
Potion of Might,0,D,5,Frank Karsten,
Who's With Me?,0,D,5,Frank Karsten,
Sherwood Forest - Outlaw Hideaway,0,D,5,Frank Karsten,
Sheriff of Nottingham - Bushel Britches,0,D,5,Frank Karsten,
Maleficent - Vexed Partygoer,0,D,5,Frank Karsten,
Taffyta Muttonfudge - Crowd Favorite,0,D,5,Frank Karsten,
Chicha - Dedicated Mother,0,D,5,Frank Karsten,
Evil Comes Prepared,0,D,5,Frank Karsten,
Shield of Arendelle,0,D,5,Frank Karsten,
Food Fight!,0,D,5,Frank Karsten,
Kristoff - Reindeer Keeper,0,D,5,Frank Karsten,
Don't Let the Frostbite Bite,0,D,5,Frank Karsten,
The Queen - Cruelest of All,0,D,5,Frank Karsten,
Medal of Heroes,0,D,5,Frank Karsten,
Queen's Sensor Core,0,D,5,Frank Karsten,
Daisy Duck - Donald's Date,0,D,5,Frank Karsten,
The Queen - Crown of the Council,0,D,5,Frank Karsten,
Belle - Of the Ball,0,D,5,Frank Karsten,
Robin Hood - Sharpshooter,0,D,5,Frank Karsten,
Gathering Knowledge and Wisdom,0,F,5,Frank Karsten,
Basil's Magnifying Glass,0,F,5,Frank Karsten,
We Know the Way,0,F,5,Frank Karsten,
Blast From Your Past,0,F,5,Frank Karsten,
Remember Who You Are,0,F,5,Frank Karsten,
Revive,0,F,5,Frank Karsten,
Pete - Wrestling Champ,0,F,5,Frank Karsten,
Hide Away,0,F,5,Frank Karsten,
Obscurosphere,0,F,5,Frank Karsten,
The Sword Released,0,F,5,Frank Karsten,
The Great Illuminary - Radiant Ballroom,0,F,5,Frank Karsten,
Sapphire Chromicon,0,F,5,Frank Karsten,
Merlin's Cottage - The Wizard's Home,0,F,5,Frank Karsten,
All Funned Out,0,F,5,Frank Karsten,
Merlin's Carpetbag,0,F,5,Frank Karsten,
Royal Tantrum,0,F,5,Frank Karsten,
Sugar Rush Speedway - Starting Line,0,F,5,Frank Karsten,
Maui - Half‐Shark,5,A,6,Frank Karsten,
Judy Hopps - Resourceful Rabbit,5,A,6,Frank Karsten,
Baymax - Armored Companion,5,A,6,Frank Karsten,
Nani - Caring Sister,5,A,6,Frank Karsten,
Genie - Wish Fulfilled,5,A,6,Frank Karsten,
Go Go Tomago - Darting Dynamo,5,B+,6,Frank Karsten,
Calhoun - Marine Sergeant,4,B+,6,Frank Karsten,
Wendy Darling - Courageous Captain,4,B+,6,Frank Karsten,
Tinker Bell - Fast Flier,5,B+,6,Frank Karsten,
Captain Hook - Underhanded,5,B+,6,Frank Karsten,
Aladdin - Intrepid Commander,5,B+,6,Frank Karsten,
Yzma - Conniving Chemist,5,B+,6,Frank Karsten,
Markowski - Space Trooper,5,B+,6,Frank Karsten,
Pluto - Guard Dog,5,B+,6,Frank Karsten,
Gantu - Captain Crankyhead,5,B+,6,Frank Karsten,
Jim Hawkins - Rigging Specialist,4,B+,6,Frank Karsten,
Mickey Mouse - Pirate Captain,5,B+,6,Frank Karsten,
Simba - Pride Protector,4,B+,6,Frank Karsten,
Hades - Lord of the Dead,4,B+,6,Frank Karsten,
Goofy - Flying Goof,4,B+,6,Frank Karsten,
Genie - Wonderful Trickster,5,B+,6,Frank Karsten,
Jim Hawkins - Honorable Pirate,5,B+,6,Frank Karsten,
Sail The Azurite Sea,5,B+,6,Frank Karsten,
Moana - Self-Taught Sailor,5,B,6,Frank Karsten,
Lilo - Escape Artist,5,B,6,Frank Karsten,
Bellwether - Assistant Mayor,4,B,6,Frank Karsten,
Dale - Friend in Need,5,B,6,Frank Karsten,
King Hubert - Phillip's Father,5,B,6,Frank Karsten,
Owl - Pirate Lookout,5,B,6,Frank Karsten,
Pleakley - Scientific Expert,5,B,6,Frank Karsten,
Sour Bill - Surly Henchman,5,B,6,Frank Karsten,
Tadashi Hamada - Gifted Roboticist,4,B,6,Frank Karsten,
Tiana - Restaurant Owner,4,B,6,Frank Karsten,
Captain Amelia - Commander of the Legacy,5,B,6,Frank Karsten,
Dale - Mischievous Ranger,5,B,6,Frank Karsten,
Iago - Reappearing Parrot,5,B,6,Frank Karsten,
Raya - Kumandran Rider,5,B,6,Frank Karsten,
Abu - Bold Helmsman,4,B,6,Frank Karsten,
Prince Naveen - Vigilant First Mate,5,B,6,Frank Karsten,
Scar - Heartless Hunter,4,B,6,Frank Karsten,
Sisu - In Her Element,5,B,6,Frank Karsten,
Tuk Tuk - Big Buddy,5,B,6,Frank Karsten,
Tinker Bell - Queen of the Azurite Fairies,5,B,6,Frank Karsten,
Ambush!,4,B,6,Frank Karsten,
I'm Still Here,5,B,6,Frank Karsten,
Diablo - Obedient Raven,4,B-,6,Frank Karsten,
Michael Darling - Playful Swordsman,4,B-,6,Frank Karsten,
Tootles - Lost Boy,4,B-,6,Frank Karsten,
Yokai - Professor Callaghan,4,B-,6,Frank Karsten,
Rafiki - Shaman of the Savanna,4,B-,6,Frank Karsten,
Madam Mim - Tiny Adversary,4,B-,6,Frank Karsten,
Basil - Hypnotized Mouse,4,B-,6,Frank Karsten,
Jasmine - Rebellious Princess,4,B-,6,Frank Karsten,
Jasmine - Royal Seafarer,4,B-,6,Frank Karsten,
John Silver - Ship's Cook,4,B-,6,Frank Karsten,
Zipper - Astute Decoy,4,B-,6,Frank Karsten,
B.E.N. - Eccentric Robot,4,B-,6,Frank Karsten,
Chip - Ranger Leader,4,B-,6,Frank Karsten,
The Walrus - Greedy Gourmand,4,B-,6,Frank Karsten,
Cobra Bubbles - Former CIA,4,B-,6,Frank Karsten,
Mama Odie - Solitary Sage,3,B-,6,Frank Karsten,
Mullins - Seasoned Shipmate,4,B-,6,Frank Karsten,
Mr. Smee - Captain of the Jolly Roger,3,B-,6,Frank Karsten,
Scar - Tempestuous Lion,3,B-,6,Frank Karsten,
Wreck-It Ralph - Ham Hands,3,B-,6,Frank Karsten,
Peter Pan - Never Land Prankster,4,B-,6,Frank Karsten,
John Silver - Stern Captain,4,B-,6,Frank Karsten,
Energy Blast,3,B-,6,Frank Karsten,
Heffalumps and Woozles,4,B-,6,Frank Karsten,
Twin Fire,3,B-,6,Frank Karsten,
Fred - Mascot by Day,4,C+,6,Frank Karsten,
Mertle Edmonds - Lilo's Rival,4,C+,6,Frank Karsten,
Aladdin - Fearless Navigator,4,C+,6,Frank Karsten,
Gadget Hackwrench - Perceptive Mouse,4,C+,6,Frank Karsten,
Kohut - Trusted Marine,4,C+,6,Frank Karsten,
Prince Naveen - Carefree Explorer,4,C+,6,Frank Karsten,
Mr. Arrow - Legacy's First Mate,4,C+,6,Frank Karsten,
Mr. Smee - Steadfast Mate,4,C+,6,Frank Karsten,
Roo - Littlest Pirate,4,C+,6,Frank Karsten,
Winnie the Pooh - Hunny Pirate,2,C+,6,Frank Karsten,
Mr. Litwak - Arcade Owner,4,C+,6,Frank Karsten,
Tigger - In the Crow's Nest,4,C+,6,Frank Karsten,
Chief Bogo - Gazelle Fan,4,C+,6,Frank Karsten,
Dawson - Basil's Assistant,4,C+,6,Frank Karsten,
Dr. Delbert Doppler - Fussy Astronomer,4,C+,6,Frank Karsten,
Hiro Hamada - Team Leader,4,C+,6,Frank Karsten,
Wasabi - Methodical Engineer,4,C+,6,Frank Karsten,
Hades - Strong Arm,2,C+,6,Frank Karsten,
Basil - Disguised Detective,4,C+,6,Frank Karsten,
Gadget Hackwrench - Brilliant Bosun,4,C+,6,Frank Karsten,
Jasmine - Royal Commodore,4,C+,6,Frank Karsten,
Yokai - Scientific Supervillain,4,C+,6,Frank Karsten,
Helping Hand,2,C+,6,Frank Karsten,
Hot Potato,4,C+,6,Frank Karsten,
Unfortunate Situation,4,C+,6,Frank Karsten,
Longboat,2,C+,6,Frank Karsten,
Pixie Dust,2,C+,6,Frank Karsten,
Scrump,4,C+,6,Frank Karsten,
Gazelle - Angel with Horns,3,C,6,Frank Karsten,
HeiHei - Not-So-Tricky Chicken,3,C,6,Frank Karsten,
Honey Lemon - Chemical Genius,3,C,6,Frank Karsten,
Juju - Mama Odie's Companion,3,C,6,Frank Karsten,
Stitch - Little Trickster,3,C,6,Frank Karsten,
Alice - Savvy Sailor,1,C,6,Frank Karsten,
Baymax - Personal Healthcare Companion,3,C,6,Frank Karsten,
Chip - Friend Indeed,3,C,6,Frank Karsten,
Genie - Excited Shipbuilder,3,C,6,Frank Karsten,
Kanga - Nurturing Mother,1,C,6,Frank Karsten,
Magic Carpet - Amazing Flier,3,C,6,Frank Karsten,
Pete - Freebooter,3,C,6,Frank Karsten,
The White Rose - Jewel of the Garden,3,C,6,Frank Karsten,
Daisy Duck - Pirate Captain,3,C,6,Frank Karsten,
Gopher - Ship's Carpenter,3,C,6,Frank Karsten,
Hercules - Unwavering Demigod,3,C,6,Frank Karsten,
John Silver - Ferocious Friend,1,C,6,Frank Karsten,
March Hare - Absurd Host,3,C,6,Frank Karsten,
Kakamora - Boarding Party,1,C,6,Frank Karsten,
Hercules - Baby Demigod,1,C,6,Frank Karsten,
Tadashi Hamada - Baymax Inventor,3,C,6,Frank Karsten,
Kakamora - Pirate Chief,1,C,6,Frank Karsten,
Chip 'N' Dale - Recovery Rangers,1,C,6,Frank Karsten,
Lead the Way,3,C,6,Frank Karsten,
Lose the Way,3,C,6,Frank Karsten,
Making Magic,3,C,6,Frank Karsten,
Megabot,1,C,6,Frank Karsten,
Rescue Rangers Away!,3,C,6,Frank Karsten,
Skull Rock - Isolated Fortress,3,C,6,Frank Karsten,
Galactic Council Chamber - Courtroom,3,C,6,Frank Karsten,
Mad Hatter - Eccentric Host,2,C-,6,Frank Karsten,
Nick Wilde - Soggy Fox,2,C-,6,Frank Karsten,
Rabbit - Indignant Pirate,2,C-,6,Frank Karsten,
Kakamora - Pirate Pitcher,2,C-,6,Frank Karsten,
Aunt Cass - Biggest Fan,2,C-,6,Frank Karsten,
Grand Councilwoman - Federation Leader,2,C-,6,Frank Karsten,
Hiram Flaversham - Intrigued Inventor,0,C-,6,Frank Karsten,
Olivia Flaversham - The Toymaker's Daughter,0,C-,6,Frank Karsten,
John Darling - Sophisticated Swordsman,2,C-,6,Frank Karsten,
Jim Hawkins - Stubborn Cabin Boy,2,C-,6,Frank Karsten,
Oswald - The Lucky Rabbit,0,C-,6,Frank Karsten,
Simba - Happy-Go-Lucky,2,C-,6,Frank Karsten,
The Carpenter - Dinner Companion,2,C-,6,Frank Karsten,
Adorabeezle Winterpop - Ice Rocket Racer,2,C-,6,Frank Karsten,
Alistair Krei - Ambitious Entrepreneur,2,C-,6,Frank Karsten,
Billy Bones - Space Sailor,2,C-,6,Frank Karsten,
David - Impressive Surfer,2,C-,6,Frank Karsten,
Donald Duck - First Mate,2,C-,6,Frank Karsten,
Mickey Mouse - Courageous Sailor,2,C-,6,Frank Karsten,
Mickey Mouse - Night Watch,2,C-,6,Frank Karsten,
Nick Wilde - Sly Fox,2,C-,6,Frank Karsten,
Prince Phillip - Royal Explorer,2,C-,6,Frank Karsten,
Vanellope von Schweetz - Gutsy Go-Getter,2,C-,6,Frank Karsten,
Heathcliff - Stoic Butler,2,C-,6,Frank Karsten,
Monterey Jack - Good-Hearted Ranger,2,C-,6,Frank Karsten,
Mr. Big - Shrewd Tycoon,0,C-,6,Frank Karsten,
Peter Pan - Shadow Catcher,0,C-,6,Frank Karsten,
Stitch - Alien Buccaneer,0,C-,6,Frank Karsten,
Yokai - Enigmatic Inventor,2,C-,6,Frank Karsten,
Goofy - Expert Shipwright,2,C-,6,Frank Karsten,
Jafar - Power-Hungry Vizier,0,C-,6,Frank Karsten,
Moana - Kakamora Leader,2,C-,6,Frank Karsten,
Mosquito Bite,2,C-,6,Frank Karsten,
Prepare to Board!,2,C-,6,Frank Karsten,
You Came Back,0,C-,6,Frank Karsten,
We Could Be Immortals,2,C-,6,Frank Karsten,
Jumbo Pop,0,C-,6,Frank Karsten,
Fairy Ship - Royal Vessel,2,C-,6,Frank Karsten,
Institute of Technology - Prestigious University,2,C-,6,Frank Karsten,
Perilous Maze - Watery Labyrinth,2,C-,6,Frank Karsten,
Rescue Rangers Submarine - Mobile Headquarters,2,C-,6,Frank Karsten,
Kakamora - Long-Range Specialist,0,D,6,Frank Karsten,
Gadget Hackwrench - Creative Thinker,0,D,6,Frank Karsten,
Hiro Hamada - Robotics Prodigy,0,D,6,Frank Karsten,
Madam Mim - Truly Marvelous,0,D,6,Frank Karsten,
Minnie Mouse - Pirate Lookout,0,D,6,Frank Karsten,
Sisu - Uniting Dragon,0,D,6,Frank Karsten,
Rafiki - Ethereal Guide,0,D,6,Frank Karsten,
Bend to My Will,0,D,6,Frank Karsten,
I Won't Give In,0,D,6,Frank Karsten,
Seeking the Half Crown,0,D,6,Frank Karsten,
Thievery,0,D,6,Frank Karsten,
Baymax's Healthcare Chip,0,D,6,Frank Karsten,
Card Soldier's Spear,0,D,6,Frank Karsten,
Galactic Communicator,0,D,6,Frank Karsten,
Gold Coin,0,D,6,Frank Karsten,
King's Sensor Core,0,D,6,Frank Karsten,
Microbots,0,D,6,Frank Karsten,
Pooh Pirate Ship,0,D,6,Frank Karsten,
Training Dummy,0,D,6,Frank Karsten,
Hundred Acre Island - Pooh's Home,0,D,6,Frank Karsten,
Mystical Tree - Mama Odie's Home,0,D,6,Frank Karsten,
Treasure Mountain - Azurite Sea Island,0,D,6,Frank Karsten,
A Very Merry Unbirthday,0,F,6,Frank Karsten,
Good Job!,0,F,6,Frank Karsten,
Prepare Your Bot,0,F,6,Frank Karsten,
Safe and Sound,0,F,6,Frank Karsten,
The Islands I Pulled From The Sea,0,F,6,Frank Karsten,
Naveen's Ukulele,0,F,6,Frank Karsten,
Transport Pod,0,F,6,Frank Karsten,
Mad Hatter's Teapot,0,F,6,Frank Karsten,
Maleficent's Staff,0,F,6,Frank Karsten,
Sunglasses,0,F,6,Frank Karsten,
Flotilla - Coconut Armada,0,F,6,Frank Karsten,
Owl Island - Secluded Entrance,0,F,6,Frank Karsten,
Sugar Rush Speedway - Finish Line,0,F,6,Frank Karsten,
Iago - Giant Spectral Parrot,5,A,7,Frank Karsten,
Mushu - Majestic Dragon,5,A,7,Frank Karsten,
Lady - Miss Park Avenue,5,A,7,Frank Karsten,
Bagheera - Guardian Jaguar,5,A,7,Frank Karsten,
Rhino - Motivational Speaker,5,A,7,Frank Karsten,
Hades - Fast Talker,5,A,7,Frank Karsten,
Perla - Nimble Seamstress,5,B+,7,Frank Karsten,
Giant Cobra - Ghostly Serpent,5,B+,7,Frank Karsten,
Snow White - Fairest in the Land,5,B+,7,Frank Karsten,
Pascal - Garden Chameleon,4,B+,7,Frank Karsten,
Fidget - Sneaky Bat,5,B+,7,Frank Karsten,
Thunderbolt - Wonder Dog,5,B+,7,Frank Karsten,
Miss Bianca - Unwavering Agent,5,B+,7,Frank Karsten,
Madam Mim - Cheating Spellcaster,5,B+,7,Frank Karsten,
Pete - Space Pirate,5,B+,7,Frank Karsten,
Mad Hatter - Unruly Eccentric,5,B+,7,Frank Karsten,
Mufasa - Among the Stars,5,B+,7,Frank Karsten,
Wendy Darling - Pirate Queen,5,B+,7,Frank Karsten,
Mulan - Imperial General,5,B+,7,Frank Karsten,
Mulan - Disguised Soldier,5,B,7,Frank Karsten,
Rajah - Ghostly Tiger,5,B,7,Frank Karsten,
Kenai - Magical Bear,5,B,7,Frank Karsten,
Mariano Guzman - Handsome Suitor,5,B,7,Frank Karsten,
Bucky - Nutty Rascal,5,B,7,Frank Karsten,
Jafar - Aspiring Ruler,5,B,7,Frank Karsten,
Anastasia - Bossy Stepsister,5,B,7,Frank Karsten,
Panic - High‐Strung Imp,5,B,7,Frank Karsten,
Gizmoduck - Suited Up,5,B,7,Frank Karsten,
Moana - Island Explorer,5,B,7,Frank Karsten,
Jebidiah Farnsworth - Expedition Cook,5,B,7,Frank Karsten,
Shere Khan - Infamous Tiger,4,B,7,Frank Karsten,
Bolt - Superdog,5,B,7,Frank Karsten,
