Card Name,Rating - Draftmancer,Rating - AF,Set,Source,Notes
Denahi - Impatient Hunter,4,B,7,Be Our Guest,
Mr.Smee - Efficient Captain,0,F,7,Be Our Guest,
Berlioz - Mischievous Kitten,2,C-,7,Be Our Guest,
Thomas O'Malley - Feline Charmer,1,D+,7,Be Our Guest,
Giant Cobra - Ghostly Serpent,4,B+,7,Be Our Guest,
Perla - Nimble Seamstress,5,A-,7,Be Our Guest,
Moana - Adventurer of Land and Sea,1,D+,7,Be Our Guest,
Drizella - Spoiled Stepsister,3,C,7,Be Our Guest,
The Queen - Jealous Beauty,4,B-,7,Be Our Guest,
Stabbington Brother - Without a Patch,3,C,7,Be Our Guest,
Aladdin - Research Assistant,1,F/C,7,Be Our Guest,
Kenai - Protective Brother,3,C,7,Be Our Guest,
Suzy - Master Seamstress,2,C-,7,Be Our Guest,
Snow White - Fairest in the Land,5,A+,7,Be Our Guest,
Shere Khan - Infamous Tiger,4,B-,7,Be Our Guest,
Jebidiah Farnsworth - Expedition Cook,3,C,7,Be Our Guest,
Cinderella - The Right One,1,D+,7,Be Our Guest,
Anna - Ice Breaker,3,C+,7,Be Our Guest,
Maurice - Unconventional Inventor,1,D+,7,Be Our Guest,
Treasure Guardian - Foreboding Sentry,1,D+,7,Be Our Guest,
Fidget - Sneaky Bat,5,A,7,Be Our Guest,
Gizmoduck - Suited Up,3,C,7,Be Our Guest,
Beagle Boys - Small-Time Crooks,4,B,7,Be Our Guest,
Moana - Island Explorer,4,B-,7,Be Our Guest,
Kida - Creative Thinker,4,B-,7,Be Our Guest,
Gantu - Experienced Enforcer,0,F,7,Be Our Guest,
Maid Marian - Badminton Ace,1,D+,7,Be Our Guest,
Mufasa - Respected King,3,C,7,Be Our Guest,
King Candy - Royal Racer,0,F,7,Be Our Guest,
Tanana - Tribal Elder,3,C,7,Be Our Guest,
Madame Medusa - Diamond Lover,0,F,7,Be Our Guest,
Perdita - Playful Mother,1,D+,7,Be Our Guest,
Ratigan - Nefarious Criminal,1,D,7,Be Our Guest,
The Matchmaker - Unforgiving Expert,3,C,7,Be Our Guest,
King of Hearts - Picky Ruler,3,C,7,Be Our Guest,
Scrooge McDuck - Resourceful Miser,3,C,7,Be Our Guest,
Kakamora - Band of Pirates,1,D+,7,Be Our Guest,
Clarabelle - News Reporter,3,C+,7,Be Our Guest,
Panic - High-strung Imp,4,B-,7,Be Our Guest,
Dr.Calico - Green-Eyed Man,3,C+,7,Be Our Guest,
Kuzco - Panicked Llama,4,B+,7,Be Our Guest,
Pascal - Garden Chameleon,5,A-,7,Be Our Guest,
Bolt - Dependable Friend,3,C+,7,Be Our Guest,
Jafar - Newly Crowned,1,D+,7,Be Our Guest,
Iago - Giant Spectral Parrot,4,B+,7,Be Our Guest,
Tweedle Dee & Tweedle Dum - Strange Storytellers,4,B+,7,Be Our Guest,
Thunderbolt - Wonder Dog,5,A-,7,Be Our Guest,
Heihei - Expanded Consciousness,0,F,7,Be Our Guest,
Tick-Tock - Relentless Crocodile,3,C+,7,Be Our Guest,
Stabbington Brother - With a Patch,2,C-,7,Be Our Guest,
Jasmine - Inspired Researcher,0,F,7,Be Our Guest,
The Return of Hercules,0,F,7,Be Our Guest,
The Family Madrigal,0,F,7,Be Our Guest,
All is Found,3,C+,7,Be Our Guest,
Chernabog - Creature of the Night,0,F,7,Be Our Guest,
Baymax - Upgraded Robot,3,C,7,Be Our Guest,
Cheshire Cat - Perplexing Feline,3,C+,7,Be Our Guest,
"Fix-it Felix, Jr. - Pint-Sized Hero",1,D+,7,Be Our Guest,
Isabela Madrigal - In the Moment,3,C+,7,Be Our Guest,
Bagheera - Guardian Jaguar,5,A+,7,Be Our Guest,
Kronk - Laid Back,0,F,7,Be Our Guest,
Queen of Hearts - Unpredictable Bully,0,F,7,Be Our Guest,
Restoring Atlantis,3,C+,7,Be Our Guest,
Kuzco - Temporary Whale,3,C,7,Be Our Guest,
Mushu - Majestic Dragon,5,A+,7,Be Our Guest,
King Stefan - New Father,4,B-,7,Be Our Guest,
Edgar Balthazar - Ambitious Butler,3,C,7,Be Our Guest,
Mittens - Sassy Street Cat,4,B+,7,Be Our Guest,
Bolt - Superdog,3,C+,7,Be Our Guest,
Sven - Keen-Eyed Reindeer,5,A-,7,Be Our Guest,
Lady - Miss Park Avenue,3,C+,7,Be Our Guest,
Lady Kluck - Protective Confidant,3,C+,7,Be Our Guest,
Tamatoa - Happy as a Clam,1,D+,7,Be Our Guest,
Wreck-It Ralph - Hero's Duty,3,C+,7,Be Our Guest,
Mirabel Madrigal - Musically Talented,1,D+,7,Be Our Guest,
Madam Mim - Cheating Spellcaster,3,C+,7,Be Our Guest,
Rhino - Motivational Speaker,4,B,7,Be Our Guest,
Pongo - Dear Old Dad,0,F,7,Be Our Guest,
Te Ka - Lava Monster,4,B-,7,Be Our Guest,
Basil - Secret Informer,3,C+,7,Be Our Guest,
Restoring the Crown,0,F,7,Be Our Guest,
Lady Tremaine - Bitterly Jealous,0,F,7,Be Our Guest,
Out of Order,3,C,7,Be Our Guest,
Baloo - Ol' Iron Paws,0,F,7,Be Our Guest,
Miss Bianca - Unwavering Agent,1,D+,7,Be Our Guest,
Pete - Space Pirate,3,C,7,Be Our Guest,
Baymax - Giant Robot,3,C+,7,Be Our Guest,
Mad Hatter - Unruly Eccentric,4,B+,7,Be Our Guest,
Hades - Fast Talker,0,F,7,Be Our Guest,
Calhoun - Courageous Rescuer,2,C-,7,Be Our Guest,
Beast - Frustrated Designer,0,F,7,Be Our Guest,
Goofy - Extreme Athlete,4,B-,7,Be Our Guest,
Donald Duck - Flustered Sorcerer,3,C+,7,Be Our Guest,
Hiro Hamada - Armor Designer,1,D+,7,Be Our Guest,
Wendy Darling - Pirate Queen,4,B,7,Be Our Guest,
Yzma - Above it All,3,C+,7,Be Our Guest,
Tramp - Street-Smart Dog,4,B+,7,Be Our Guest,
Elsa - Ice Maker,0,F,7,Be Our Guest,
Mulan - Imperial General,4,B-,7,Be Our Guest,
Mufasa - Among the Stars,3,C+,7,Be Our Guest,
Daisy Duck - Multitalented Pirate,0,F,7,Be Our Guest,
John Silver - Vengeful Pirate,3,C,7,Be Our Guest,
Lyle Tiberius Rourke - Crystallized Mercenary,0,F,7,Be Our Guest,
Belle - Mechanic Extraordinaire,0,F,7,Be Our Guest,
Te Ka - Elemental Terror,0,F,7,Be Our Guest,
Charlotte La Bouff - Mardi Gras Princess,2,C-,8,Be Our Guest,
Mirabel Madrigal - Curious Child,1,D,8,Be Our Guest,
Gene - Niceland Resident,1,D+,8,Be Our Guest,
Rhino - One-Sixteenth Wolf,1,D+,8,Be Our Guest,
Patch - Playful Pup,0,F,8,Be Our Guest,
Lady - Decisive Dog,1,D,8,Be Our Guest,
She's Your Person,1,D,8,Be Our Guest,
Palace Guard - Spectral Sentry,3,C+,8,Be Our Guest,
Royal Guard - Octopus Soldier,2,C-,8,Be Our Guest,
Bill The Lizard - Chimney Sweep,1,D,8,Be Our Guest,
Dale - Bumbler,2,C-,8,Be Our Guest,
Light The Fuse,3,C+,8,Be Our Guest,
Twitterpated,1,D+,8,Be Our Guest,
The Sword of Shan-Yu,2,C-,8,Be Our Guest,
Olaf - Recapping The Story,3,C+,8,Be Our Guest,
Jasmine - Resourceful Infiltrator,2,C-,8,Be Our Guest,
Little Sister - Responsible Rabbit,1,D,8,Be Our Guest,
Dumptruck - Karnage's Second Mate,3,C,8,Be Our Guest,
Captain Hook - Forceful Duelist,3,C+,8,Fortyborn,
Huey - Reliable Leader,4,B+,8,Be Our Guest,
Ludwig Von Drake - All-Around Expert,3,C,8,Be Our Guest,
Jim Dear - Beloved Husband,3,C,8,Be Our Guest,
Perdita - On The Lookout,2,C-,8,Be Our Guest,
Antonio's Jaguar - Faithful Companion,2,C-,8,Be Our Guest,
Dalmatian Puppy - Tail Wagger,3,C+,8,Fortyborn,
Candy Drift,3,C+,8,Be Our Guest,
Trials And Tribulations,2,C-,8,Be Our Guest,
The Nephews' Piggy Bank,0,F,8,Be Our Guest,
Bambi - Prince Of The Forest,2,C-,8,Be Our Guest,
Jiminy Cricket - Level-Headed And Wise,3,C,8,Be Our Guest,
Nero - Fearsome Crocodile,3,C+,8,Be Our Guest,
Mother Gothel - Knows What's Best,3,C,8,Be Our Guest,
Blue Fairy - Guiding Light,5,A+,8,Be Our Guest,
Scarab,0,F,8,Be Our Guest,
Ice Spikes,1,D,8,Be Our Guest,
Tipo - Junior Chipmunk,4,B-,8,Be Our Guest,
Dormouse - Easily Agitated,3,C,8,Be Our Guest,
Hiro Hamada - Intuitive Thinker,1,D+,8,Be Our Guest,
Undermine,3,C,8,Be Our Guest,
Chem Purse,0,F,8,Be Our Guest,
Jeweled Collar,3,C+,8,Be Our Guest,
Vanellope Von Schweetz - Spunky Speedster,4,B,8,Be Our Guest,
Lumiere - Nimble Candelabra,1,D+,8,Be Our Guest,
Thumper - Young Bunny,3,C,8,Be Our Guest,
Tinker Bell - Insistent Fairy,2,C-,8,Be Our Guest,
Lefou - Cake Thief,1,D+,8,Be Our Guest,
The Coachman - Greedy Deceiver,3,C,8,Be Our Guest,
Friend Owl - Cantankerous Neighbor,2,C-,8,Be Our Guest,
Go Go Tomago - Mechanical Engineer,1,D+,8,Be Our Guest,
Adelaide Bonfamille - Patron of the Arts,3,C+,8,Be Our Guest,
Bernard - Over-Prepared,4,B,8,Be Our Guest,
Roquefort - Lock Expert,1,D+,8,Be Our Guest,
Pouncing Practice,1,D+,8,Be Our Guest,
Atlantean Crystal,3,C+,8,Be Our Guest,
Prince Achmed - Rival Suitor,1,D,8,Be Our Guest,
Toby Turtle - Wary Friend,1,D+,8,Be Our Guest,
Nathaniel Flint - Notorious Pirate,3,C,8,Be Our Guest,
Quick Shot,3,C+,8,Be Our Guest,
Louie - One Cool Duck,3,C,8,Be Our Guest,
Lady - Family Dog,1,D+,8,Be Our Guest,
Pua - Protective Pig,5,A+,8,Be Our Guest,
King Candy - Sugar Rush Nightmare,1,D+,8,Be Our Guest,
Bolt - Down But Not Out,3,C+,8,Be Our Guest,
Clawhauser - Front Desk Officer,2,C-,8,Be Our Guest,
Joey - Blue Pigeon,1,D+,8,Be Our Guest,
Madame Medusa - Deceiving Partner,1,D,8,Be Our Guest,
Lena Sabrewing - Pure Energy,5,A-,8,Be Our Guest,
Megara - Part Of The Plan,3,C,8,Be Our Guest,
Yelana - Northuldra Leader,4,B-,8,Be Our Guest,
Poe De Spell - Magica's Brother,3,C,8,Be Our Guest,
Madam Mim - Up To No Good,2,C-,8,Be Our Guest,
Bambi - Little Prince,0,F,8,Be Our Guest,
Flower - Shy Skunk,3,C,8,Be Our Guest,
They Never Come Back,3,C+,8,Be Our Guest,
Pull The Lever!,3,C,8,Be Our Guest,
Into The Unknown,4,B,8,Be Our Guest,
Wilhelmina Packard - The Radio Operator,3,C,8,Be Our Guest,
Tramp - Observant Guardian,2,C-,8,Be Our Guest,
Fred - Major Science Enthusiast,1,D+,8,Be Our Guest,
Louis - Endearing Alligator,4,B-,8,Be Our Guest,
Don Karnage - Air Pirate Leader,3,C+,8,Be Our Guest,
Archimedes - Resourceful Owl,1,D+,8,Be Our Guest,
He Who Steals And Runs Away,1,D,8,Be Our Guest,
Wrong Lever!,2,C-,8,Be Our Guest,
Walk The Plank!,0,F,8,Be Our Guest,
Gloyd Orangeboar - Fierce Competitor,1,D+,8,Be Our Guest,
Gyro Gearloose - Eccentric Inventor,4,B+,8,Be Our Guest,
The Dodo - Outlandish Storyteller,1,D,8,Be Our Guest,
Mushu - Fast-Talking Dragon,4,B-,8,Be Our Guest,
Figaro - Tuxedo Cat,1,D,8,Be Our Guest,
Wreck-It Ralph - Back Seat Driver,2,C-,8,Be Our Guest,
Mr. Snoops - Betrayed Partner,4,B,8,Be Our Guest,
Prince John - Fraidy-Cat,2,C-,8,Be Our Guest,
Sir Pellinore - Seasoned Knight,2,C-,8,Be Our Guest,
Anita Radcliffe - Dog Lover,1,D,8,Be Our Guest,
Anna - Trusting Sister,1,D+,8,Be Our Guest,
Mrs. Potts - Head Housekeeper,1,D+,8,Be Our Guest,
Stitch - Experiment 626,0,F,8,Be Our Guest,
Television Set,0,F,8,Be Our Guest,
Belle's Favorite Book,0,F,8,Be Our Guest,
Bobby - Purple Pigeon,3,C+,8,Be Our Guest,
Magic Carpet - Phantom Rug,2,C-,8,Be Our Guest,
General Li - Head Of The Imperial Army,3,C+,8,Be Our Guest,
Genie - Satisfied Dragon,4,B-,8,Be Our Guest,
Zipper - Flying Ranger,3,C,8,Be Our Guest,
Vinnie - Green Pigeon,3,C,8,Be Our Guest,
Desperate Plan,0,F,8,Be Our Guest,
Hamster Ball,0,F,8,Be Our Guest,
Dewey - Lovable Showoff,3,C,8,Be Our Guest,
Goofy - Groundbreaking Chef,5,A,8,Be Our Guest,
Antonio Madrigal - Friend to All,1,D+,8,Be Our Guest,
Minnie Mouse - Daring Defender,4,B-,8,Be Our Guest,
Tiana - Natural Talent,0,F,8,Be Our Guest,
Kaa - Hypnotizing Python,3,C+,8,Be Our Guest,
Rolly - Chubby Puppy,3,C,8,Be Our Guest,
Rhino - Power Hamster,4,B-,8,Be Our Guest,
Only So Much Room,1,D+,8,Be Our Guest,
Druun - Ravenous Plague,2,C-,8,Be Our Guest,
Bruno Madrigal - Single-Minded,3,C+,8,Be Our Guest,
Kuzco - Bored Royal,0,F,8,Be Our Guest,
Ryder - Fleet-Footed Infiltrator,4,B-,8,Be Our Guest,
Elsa - Fierce Protector,2,C-,8,Be Our Guest,
Pinocchio - Strings Attached,5,A+,8,Be Our Guest,
Everybody's Got A Weakness,3,C+,8,Be Our Guest,
Chaca - Junior Chipmunk,1,D,8,Be Our Guest,
March Hare - Hare-Brained Eccentric,4,B-,8,Be Our Guest,
Mad Dog - Karnage's First Mate,3,C,8,Be Our Guest,
Napoleon - Clever Bloodhound,3,C+,8,Be Our Guest,
Chip - Quick Thinker,3,C+,8,Be Our Guest,
Gadget Hackwrench - Quirky Scientist,4,B-,8,Be Our Guest,
Flynn Rider - Breaking And Entering,4,B,8,Be Our Guest,
Queen of Hearts - Haughty Monarch,3,C,8,Be Our Guest,
Go Go Tomago - Cutting Edge,4,B+,8,Be Our Guest,
Honey Lemon - Costumed Catalyst,1,D+,8,Be Our Guest,
Jock - Attentive Uncle,4,B+,8,Be Our Guest,
Brutus - Fearsome Crocodile,3,C,8,Be Our Guest,
Alice - Courageous Keyholder,3,C+,8,Be Our Guest,
Gaston - Arrogant Showoff,3,C,8,Be Our Guest,
Cri-Kee - Part Of The Team,4,B-,8,Be Our Guest,
Mulan - Charging Ahead,0,F,8,Be Our Guest,
Faline - Playful Fawn,3,C,8,Be Our Guest,
The Mouse Queen - Ruler Of Mousedom,3,C+,8,Be Our Guest,
The Wardrobe - Perceptive Friend,1,D+,8,Be Our Guest,
Nani - Heist Mastermind,3,C+,8,Be Our Guest,
Arthur - Determined Squire,5,A+,8,Be Our Guest,
Jasmine - Steady Strategist,3,D+/B,8,Be Our Guest,
Jumba Jookiba - Critical Scientist,1,D+,8,Be Our Guest,
Khan - War Horse,3,C,8,Be Our Guest,
Iago - Out Of Reach,3,C+,8,Be Our Guest,
Stitch - Alien Troublemaker,4,B+,8,Be Our Guest,
Darling Dear - Beloved Wife,3,C+,8,Be Our Guest,
The Colonel - Old Sheepdog,1,D,8,Be Our Guest,
Magica De Spell - Shadow Form,3,C+,8,Be Our Guest,
The Sultan - Royal Apparition,4,B,8,Be Our Guest,
Jafar - High Sultan of Lorcana,3,C+,8,Be Our Guest,
Camilo Madrigal - Center Stage,3,C+,8,Be Our Guest,
Forest Duel,3,C+,8,Be Our Guest,
Rapunzel - High Climber,5,A+,8,Be Our Guest,
Captain Hook - The Pirate King,4,B-,8,Be Our Guest,
Lafayette - Sleepy Basset Hound,2,C-,8,Be Our Guest,
Lilo - Causing an Uproar,4,B,8,Be Our Guest,
Lumiere - Fired Up,5,A-,8,Be Our Guest,
Wasabi - Always Prepared,3,C,8,Be Our Guest,
Geppetto - Skilled Craftsman,1,D+,8,Be Our Guest,
Monterey Jack - Defiant Protector,5,A-,8,Be Our Guest,
Arianna - Queen of Corona,3,C,8,Be Our Guest,
Namaari - Single-Minded Rival,3,C+,8,Be Our Guest,
Chief Bogo - Commanding Officer,1,D,8,Be Our Guest,
Bruno Madrigal - Singing Seer,0,F,8,Be Our Guest,
Tramp - Dapper Rascal,5,A+,8,Be Our Guest,
Wreck-It Ralph - Big Lug,0,F,8,Be Our Guest,
Perdita - Determined Mother,1,D+,8,Be Our Guest,
Pluto - Tried and True,4,B-,8,Be Our Guest,
Calhoun - Hard-Nosed Leader,4,B-,8,Be Our Guest,
Alma Madrigal - Accepting Grandmother,1,D+,8,Be Our Guest,
Donald Duck - Coin Collector,1,D+,8,Be Our Guest,
It Means No Worries,3,C+,8,Be Our Guest,
Hades - Ruthless Tyrant,0,F,8,Be Our Guest,
Abu - Illusory Pachyderm,3,C,8,Be Our Guest,
Monstro - Infamous Whale,1,D+,8,Be Our Guest,
Kuzco - Impulsive Llama,0,F,8,Be Our Guest,
Yzma - On Edge,0,F,8,Be Our Guest,
Madam Mim - Rhino,0,F,8,Be Our Guest,
Anna - Magical Mission,1,D+,8,Be Our Guest,
Fantastical and Magical,3,C+,8,Be Our Guest,
Basil - Undercover Detective,3,C,8,Be Our Guest,
Fred - Giant-Sized,3,C+,8,Be Our Guest,
Raya - Infiltration Expert,4,B+,8,Be Our Guest,
Alice - Clumsy As Can Be,0,F,8,Be Our Guest,
Maui - Stubborn Trickster,5,A,8,Be Our Guest,
Stopped Chaos In Its Tracks,3,C,8,Be Our Guest,
Honest John - Shameless Schemer,3,C,8,Be Our Guest,
Mushu - Your Worst Nightmare,5,A-,8,Be Our Guest,
Nothing We Won't Do,4,B-,8,Be Our Guest,
Get Out!,3,C,8,Be Our Guest,
Most Everyone's Mad Here,0,F,8,Be Our Guest,
Ratigan - Greedy Genius,1,D+,8,Be Our Guest,
Aladdin - Vigilant Guard,4,B+,8,Be Our Guest,
Heads Held High,1,D,8,Be Our Guest,
Down in New Orleans,0,F,8,Be Our Guest,
Atitaya - Fang General,1,D+,8,Be Our Guest,
Vincenzo Santorini - The Explosives Expert,4,B+,8,Be Our Guest,
Mickey Mouse - Giant Mouse,0,F,8,Be Our Guest,
Beyond the Horizon,3,C+,8,Be Our Guest,
Triton's Daughters - Discordant Chorus,5,A,Q1,CityNoise,
Prince Eric - Grim Groom,5,A,Q1,CityNoise,
Bruno Madrigal - Unspeakable Seer,5,A,Q1,CityNoise,
Gaston - Egotistical Bully,5,A,Q1,CityNoise,
Mad Hatter - Sinister Host,5,A,Q1,CityNoise,
Jetsam - Wicked Whisperer,5,A,Q1,CityNoise,
Magica De Spell - Shadowy Sorceress,5,A,Q1,CityNoise,
Flotsam - Wicked Defender,5,A,Q1,CityNoise,
Tamatoa - Grabby Crab,5,A,Q1,CityNoise,
Shark - Toothy Terror,5,A,Q1,CityNoise,
Anna - Ensnared Sister,5,A,Q1,CityNoise,
Minnie Mouse - Wild-Eyed Diver,5,A,Q1,CityNoise,
Lash Out,5,A,Q1,CityNoise,
Lightning Storm,4,B-,Q1,CityNoise,
Choppy Waters,4,B,Q1,CityNoise,
Entangling Magic,5,A,Q1,CityNoise,
Tentacle Swipe,5,A,Q1,CityNoise,
Capsize,5,A,Q1,CityNoise,
Whirlpool,5,A,Q1,CityNoise,
Crushing Wave,5,A,Q1,CityNoise,
Typhoon,5,A,Q1,CityNoise,
Riptide,5,A,Q1,CityNoise,
Ursula's Stolen Trident,5,A,Q1,CityNoise,
Ursula's Contract,5,A,Q1,CityNoise,
The Hexwell Crown,5,A,Q1,CityNoise,
Tsunami,5,A,Q1,CityNoise,
Hercules - Manipulated Hero,4,B+,Q1,CityNoise,
Thomas - Wide-Eyed Recruit,1,D,11,Be Our Guest,
Lilo - Snow Artist,1,D-,11,Be Our Guest,
Zootopia - Tundratown,1,D,11,Be Our Guest,
Flit - Reflective Hummingbird,2,C-,11,Be Our Guest,
Meeko - Skittish Scrounger,0,F,11,Be Our Guest,
Pua - Disgruntled Pig,2,C-,11,Be Our Guest,
Swordplay,1,D,11,Be Our Guest,
Pot of Honey,1,D,11,Be Our Guest,
Stitch - Naughty Experiment,2,C-,11,Be Our Guest,
Copper - Hound Pup,1,D,11,Be Our Guest,
Tod - All Alone,2,C-,11,Be Our Guest,
Donald Duck - Nephew Fred,2,C-,11,Be Our Guest,
Hercules - Spectral Demigod,1,D,11,Be Our Guest,
Lonely Grave,0,F,11,Be Our Guest,
Beast’s Castle - Winter Gardens,0,F,11,Be Our Guest,
Roo - Little Helper,1,D+,11,Be Our Guest,
Sina - Vigilant Parent,3,C,11,Be Our Guest,
Honker Muddlefoot - Timid Genius,1,D-,11,Be Our Guest,
Blue Smoke,0,F,11,Be Our Guest,
Tiny Tim’s Crutch,1,D,11,Be Our Guest,
Darkwing Duck - Crime Fighter,2,C-,11,Be Our Guest,
Gantu - Hamsterviel’s Accomplice,0,F,11,Be Our Guest,
Winterspell,1,D+,11,Be Our Guest,
Nearly Indestructible,1,D,11,Be Our Guest,
Infra-Pink Ultra Scan Specs,1,D,11,Be Our Guest,
Pudge - Controls the Weather,1,D-,11,Be Our Guest,
David - Protective Snowboarder,3,C,11,Be Our Guest,
Grandmother Willow - Ancient Advisor,3,C,11,Be Our Guest,
John Smith - Snow Tracker,3,C,11,Be Our Guest,
Reuben - Sandwich Expert,2,C-,11,Be Our Guest,
Simba - Playful Pouncer,2,C-,11,Be Our Guest,
Angel - Siren Singer,1,D-,11,Be Our Guest,
Mother will protect you,1,D,11,Be Our Guest,
Nala - Romping in the snow,2,C-,11,Be Our Guest,
Pocahontas - Following the wind,4,B-,11,Be Our Guest,
Anna - Little Sister,2,C-,11,Be Our Guest,
Christopher Robin - Joining the fun,2,C-,11,Be Our Guest,
Heihei - Persistent Presence,3,C+,11,Frank Karsten,
Come out and Fight!,1,D,11,Be Our Guest,
Mother’s Necklace,0,F,11,Be Our Guest,
Mulan - Resourceful Recruit,1,D,11,Be Our Guest,
Minnie Mouse - Spinning Skater,4,B-,11,Be Our Guest,
Dinky - Has the Brains,1,D,11,Be Our Guest,
Squeaks - Cozy Caterpillar,3,C,11,Be Our Guest,
White Rabbit - Late Again,3,C+,11,Be Our Guest,
Strike a good match,2,C-,11,Fortyborn,
Snowball Fight,1,D,11,Be Our Guest,
Rafiki’s Bakora Staff,0,F,11,Be Our Guest,
Scrooge McDuck - Ghostly Ebenezer,4,B-,11,Be Our Guest,
Fa Zhou - Honorable Warrior,1,D,11,Be Our Guest,
Liquidator - Iced Over,2,C-,11,Be Our Guest,
Iduna - Alarmed Queen,3,C+,11,Be Our Guest,
Negaduck - Evil Doppelganger,3,C+,11,Be Our Guest,
Beast - Snowfield Troublemaker,3,C,11,Be Our Guest,
Force of a Great Typhoon,1,D,11,Be Our Guest,
Scrooge’s Counting House - Ebenezer’s office,1,D,11,Be Our Guest,
Piglet - Entranced by Snow,3,C,11,Be Our Guest,
Darkwing Duck - Drake Mallard,3,C,11,Be Our Guest,
Splatter Phoenix - Rejected Artist,1,D,11,Be Our Guest,
Mickey Mouse - Bob Cratchit,3,C,11,Be Our Guest,
Distract,3,C,11,Fortyborn,
Wipe Out!,0,F,11,Be Our Guest,
Hidden Trap,0,F,11,Be Our Guest,
Launchpad - Trusty Sidekick,2,C-,11,Be Our Guest,
Nani - No Worries,2,C-,11,Be Our Guest,
Stitch - High Badness Level,2,C-,11,Be Our Guest,
Judy Hopps - Snowball Patrol,1,D,11,Be Our Guest,
Lilo - Bundled Up,2,C-,11,Be Our Guest,
Keep the ancient ways,0,F,11,Be Our Guest,
The terror that flaps in the night,3,C+,11,Be Our Guest,
Containment Unit,0,F,11,Be Our Guest,
Pocahontas - Finding the way,3,C,11,Be Our Guest,
Timon - Snowball Swiper,0,F,11,Be Our Guest,
Pleakley - Arctic Naturalist,1,D,11,Be Our Guest,
Nani - Stage Manager,1,D,11,Be Our Guest,
Percy - Pupsicle,3,C+,11,Be Our Guest,
Akood et Emuti,3,C+,11,Be Our Guest,
Ohana Means Family,5,A-,11,Be Our Guest,
John Smith’s Compass,0,F,11,Be Our Guest,
Morgana Macawber - Self-centered Spellcaster,3,C+,11,Be Our Guest,
Rabbit - fed up,3,C,11,Be Our Guest,
Darkwing duck - darkwolf dog,1,D,11,Be Our Guest,
Tinker bell - snowflake collector,1,D-,11,Be Our Guest,
